791{}{}{}Aegis Claymore{}{}{}2.0{}{}{}15.0{}{}{}811.0{}{}{}2417.0
792{}{}{}Fleshstomper Tattoo{}{}{}2.0{}{}{}15.0{}{}{}812.0{}{}{}11298.0
793{}{}{}Creeping Mandible{}{}{}2.0{}{}{}15.0{}{}{}814.0{}{}{}4844.0
794{}{}{}Change Figment{}{}{}2.0{}{}{}15.0{}{}{}815.0{}{}{}3208.0
795{}{}{}Loner Maul{}{}{}2.0{}{}{}15.0{}{}{}822.0{}{}{}5246.0
796{}{}{}Devourer Exoskeleton{}{}{}2.0{}{}{}15.0{}{}{}823.0{}{}{}3099.0
797{}{}{}Raider Tuft{}{}{}2.0{}{}{}15.0{}{}{}824.0{}{}{}12251.0
798{}{}{}Usurper Mane{}{}{}2.0{}{}{}15.0{}{}{}825.0{}{}{}4855.0
799{}{}{}Bound Chain{}{}{}2.0{}{}{}15.0{}{}{}826.0{}{}{}2213.0
800{}{}{}Static Finger{}{}{}2.0{}{}{}15.0{}{}{}827.0{}{}{}3227.0
801{}{}{}Whiptail Finger{}{}{}2.0{}{}{}15.0{}{}{}828.0{}{}{}3230.0
802{}{}{}Moon Hammer{}{}{}2.0{}{}{}15.0{}{}{}829.0{}{}{}3944.0
803{}{}{}Eternal Crown{}{}{}2.0{}{}{}15.0{}{}{}830.0{}{}{}2619.0
804{}{}{}Smoke Bracer{}{}{}2.0{}{}{}15.0{}{}{}831.0{}{}{}1985.0
805{}{}{}Bhuta Flag{}{}{}2.0{}{}{}15.0{}{}{}832.0{}{}{}3241.0
806{}{}{}Corox Sinew{}{}{}2.0{}{}{}15.0{}{}{}833.0{}{}{}9113.0
807{}{}{}Ghula Lamp{}{}{}2.0{}{}{}15.0{}{}{}834.0{}{}{}4494.0
808{}{}{}Citadel Brick{}{}{}2.0{}{}{}15.0{}{}{}835.0{}{}{}2023.0
809{}{}{}Sentry Helmet{}{}{}2.0{}{}{}15.0{}{}{}836.0{}{}{}4116.0
810{}{}{}Toxicfang Head{}{}{}2.0{}{}{}15.0{}{}{}837.0{}{}{}4001.0
811{}{}{}Seductress Dew{}{}{}2.0{}{}{}15.0{}{}{}838.0{}{}{}2788.0
812{}{}{}Vegetable Dough Ball{}{}{}2.0{}{}{}15.0{}{}{}839.0{}{}{}2870.0
813{}{}{}Dreadful Ashes{}{}{}2.0{}{}{}15.0{}{}{}840.0{}{}{}920.0
814{}{}{}Drifter Poem{}{}{}2.0{}{}{}15.0{}{}{}841.0{}{}{}8168.0
815{}{}{}Efflorescent Branch{}{}{}2.0{}{}{}15.0{}{}{}842.0{}{}{}2000.0
816{}{}{}Spectral Pinion{}{}{}2.0{}{}{}15.0{}{}{}843.0{}{}{}7845.0
817{}{}{}Deceptive Tooth{}{}{}2.0{}{}{}15.0{}{}{}844.0{}{}{}11566.0
818{}{}{}Plaguebearer Pincer{}{}{}2.0{}{}{}15.0{}{}{}845.0{}{}{}7833.0
819{}{}{}Shackled Tree Trunk{}{}{}2.0{}{}{}15.0{}{}{}846.0{}{}{}11671.0
820{}{}{}Stonehorn Teeth{}{}{}2.0{}{}{}15.0{}{}{}847.0{}{}{}11346.0
821{}{}{}Festering Toe{}{}{}2.0{}{}{}15.0{}{}{}848.0{}{}{}11552.0
822{}{}{}Mystical Boulder{}{}{}2.0{}{}{}15.0{}{}{}849.0{}{}{}1972.0
823{}{}{}Mud Cog{}{}{}2.0{}{}{}15.0{}{}{}850.0{}{}{}2488.0
824{}{}{}Trickster Snake{}{}{}2.0{}{}{}15.0{}{}{}851.0{}{}{}9171.0
825{}{}{}Archer Beak{}{}{}2.0{}{}{}15.0{}{}{}852.0{}{}{}1328.0
826{}{}{}Hidden Parchment{}{}{}2.0{}{}{}15.0{}{}{}853.0{}{}{}7622.0
827{}{}{}Marauder Crest{}{}{}2.0{}{}{}15.0{}{}{}854.0{}{}{}2607.0
828{}{}{}Bone Collar{}{}{}2.0{}{}{}15.0{}{}{}855.0{}{}{}2496.0
829{}{}{}Scout Glaive{}{}{}2.0{}{}{}15.0{}{}{}856.0{}{}{}3585.0
830{}{}{}Silent Glaive{}{}{}2.0{}{}{}15.0{}{}{}857.0{}{}{}3587.0
831{}{}{}Marble Ore{}{}{}2.0{}{}{}15.0{}{}{}858.0{}{}{}6424.0
832{}{}{}Rock Charm{}{}{}2.0{}{}{}15.0{}{}{}859.0{}{}{}2314.0
833{}{}{}Incandescent Ear{}{}{}2.0{}{}{}15.0{}{}{}860.0{}{}{}2921.0
834{}{}{}Blood Pimple{}{}{}2.0{}{}{}15.0{}{}{}861.0{}{}{}7826.0
835{}{}{}Necromancer Knife{}{}{}2.0{}{}{}15.0{}{}{}862.0{}{}{}4458.0
836{}{}{}Prowling Tail{}{}{}2.0{}{}{}15.0{}{}{}863.0{}{}{}11246.0
837{}{}{}Lancer Plate{}{}{}2.0{}{}{}15.0{}{}{}864.0{}{}{}7877.0
838{}{}{}Angler Stake{}{}{}2.0{}{}{}15.0{}{}{}865.0{}{}{}10976.0
839{}{}{}Paralyzer Goo{}{}{}2.0{}{}{}15.0{}{}{}866.0{}{}{}2072.0
840{}{}{}Swarm Wrappings{}{}{}2.0{}{}{}15.0{}{}{}867.0{}{}{}12671.0
841{}{}{}Backstabber Mask{}{}{}2.0{}{}{}15.0{}{}{}868.0{}{}{}4881.0
842{}{}{}Celestial Orb{}{}{}2.0{}{}{}15.0{}{}{}869.0{}{}{}6395.0
843{}{}{}Maluh Eyeball{}{}{}2.0{}{}{}15.0{}{}{}870.0{}{}{}3135.0
844{}{}{}Giant Amethyst{}{}{}2.0{}{}{}15.0{}{}{}871.0{}{}{}4357.0
845{}{}{}Giant Opal{}{}{}2.0{}{}{}15.0{}{}{}872.0{}{}{}4362.0
846{}{}{}Rogue Prism{}{}{}2.0{}{}{}15.0{}{}{}873.0{}{}{}8247.0
847{}{}{}Transcended Plume{}{}{}2.0{}{}{}15.0{}{}{}874.0{}{}{}7888.0
848{}{}{}Harvester Sickle{}{}{}2.0{}{}{}15.0{}{}{}875.0{}{}{}9079.0
849{}{}{}Herbalist Sickle{}{}{}2.0{}{}{}15.0{}{}{}876.0{}{}{}9080.0
850{}{}{}Lurking Acid{}{}{}2.0{}{}{}15.0{}{}{}877.0{}{}{}172.0
851{}{}{}Tormenter Ganglion{}{}{}2.0{}{}{}15.0{}{}{}878.0{}{}{}3463.0
852{}{}{}Prophetic Embryo{}{}{}2.0{}{}{}15.0{}{}{}879.0{}{}{}2997.0
853{}{}{}Desert Rod{}{}{}2.0{}{}{}15.0{}{}{}880.0{}{}{}8783.0
854{}{}{}Guardian Claw{}{}{}2.0{}{}{}15.0{}{}{}881.0{}{}{}2413.0
855{}{}{}Plague Scythe{}{}{}2.0{}{}{}15.0{}{}{}882.0{}{}{}8949.0
856{}{}{}Gorlum Soil{}{}{}2.0{}{}{}15.0{}{}{}883.0{}{}{}9188.0
857{}{}{}Apollinaire Silk{}{}{}2.0{}{}{}15.0{}{}{}884.0{}{}{}9101.0
858{}{}{}Chaos Oil{}{}{}2.0{}{}{}15.0{}{}{}885.0{}{}{}6340.0
859{}{}{}Fool Harp{}{}{}2.0{}{}{}15.0{}{}{}886.0{}{}{}3949.0
860{}{}{}Nex Symbol{}{}{}2.0{}{}{}15.0{}{}{}887.0{}{}{}11209.0
861{}{}{}Wandering Incense{}{}{}2.0{}{}{}15.0{}{}{}888.0{}{}{}4307.0
862{}{}{}Apprentice Plasma{}{}{}2.0{}{}{}15.0{}{}{}889.0{}{}{}7865.0
863{}{}{}Vengeful Lamp{}{}{}2.0{}{}{}15.0{}{}{}890.0{}{}{}4500.0
864{}{}{}Book of Imposition{}{}{}2.0{}{}{}15.0{}{}{}891.0{}{}{}1873.0
865{}{}{}Buccaneer Bone{}{}{}2.0{}{}{}15.0{}{}{}892.0{}{}{}1854.0
866{}{}{}Cursed Ooze{}{}{}2.0{}{}{}15.0{}{}{}893.0{}{}{}6349.0
867{}{}{}Infested Ooze{}{}{}2.0{}{}{}15.0{}{}{}894.0{}{}{}6354.0
868{}{}{}War Axe{}{}{}2.0{}{}{}15.0{}{}{}895.0{}{}{}1025.0
869{}{}{}Toxic Smoke{}{}{}2.0{}{}{}15.0{}{}{}896.0{}{}{}9165.0
870{}{}{}Woeful Embryo{}{}{}2.0{}{}{}15.0{}{}{}897.0{}{}{}2999.0
871{}{}{}Book of Pain{}{}{}2.0{}{}{}15.0{}{}{}898.0{}{}{}1882.0
872{}{}{}Subaqueous Dragon Scale{}{}{}2.0{}{}{}15.0{}{}{}899.0{}{}{}2891.0
873{}{}{}Youngster Sweat{}{}{}2.0{}{}{}15.0{}{}{}900.0{}{}{}11190.0
874{}{}{}Fog Fluff{}{}{}2.0{}{}{}15.0{}{}{}901.0{}{}{}3334.0
875{}{}{}Abstract Antler{}{}{}2.0{}{}{}15.0{}{}{}902.0{}{}{}800.0
876{}{}{}Malignant Cloud{}{}{}2.0{}{}{}15.0{}{}{}903.0{}{}{}2440.0
877{}{}{}Malignant Fluff{}{}{}2.0{}{}{}15.0{}{}{}904.0{}{}{}3336.0
878{}{}{}Lifetaker Bell{}{}{}2.0{}{}{}15.0{}{}{}905.0{}{}{}1372.0
879{}{}{}Firewalker Horseshoe{}{}{}2.0{}{}{}15.0{}{}{}906.0{}{}{}4193.0
880{}{}{}Duelist Rapier{}{}{}2.0{}{}{}15.0{}{}{}907.0{}{}{}8447.0
881{}{}{}Observer Wind{}{}{}2.0{}{}{}15.0{}{}{}908.0{}{}{}12615.0
882{}{}{}Incarnate Totem{}{}{}2.0{}{}{}15.0{}{}{}909.0{}{}{}11607.0
883{}{}{}Scout Stinger{}{}{}2.0{}{}{}15.0{}{}{}910.0{}{}{}11093.0
884{}{}{}Sentinel Tears{}{}{}2.0{}{}{}15.0{}{}{}911.0{}{}{}11337.0
885{}{}{}Frostbite Rattle{}{}{}2.0{}{}{}15.0{}{}{}912.0{}{}{}8456.0
886{}{}{}Docile Carrot{}{}{}2.0{}{}{}15.0{}{}{}913.0{}{}{}2166.0
887{}{}{}Expert Scalpel{}{}{}2.0{}{}{}15.0{}{}{}914.0{}{}{}8884.0
888{}{}{}Particle of Emlai{}{}{}2.0{}{}{}15.0{}{}{}789.0{}{}{}7639.0
889{}{}{}Ancient Snowball{}{}{}2.0{}{}{}15.0{}{}{}915.0{}{}{}9178.0
890{}{}{}Pandemonium Bead{}{}{}2.0{}{}{}15.0{}{}{}769.0{}{}{}7605.0
891{}{}{}Pandemonium Leaf{}{}{}2.0{}{}{}15.0{}{}{}770.0{}{}{}7610.0
892{}{}{}Pandemonium Trinket{}{}{}2.0{}{}{}15.0{}{}{}771.0{}{}{}7613.0
893{}{}{}Pandemonium Stone{}{}{}2.0{}{}{}15.0{}{}{}772.0{}{}{}7612.0
894{}{}{}Pandemonium Juice{}{}{}2.0{}{}{}15.0{}{}{}773.0{}{}{}7609.0
895{}{}{}Pandemonium Ichor{}{}{}2.0{}{}{}15.0{}{}{}774.0{}{}{}7608.0
896{}{}{}Pandemonium Brain{}{}{}2.0{}{}{}15.0{}{}{}775.0{}{}{}7606.0
897{}{}{}Pandemonium Skull{}{}{}2.0{}{}{}15.0{}{}{}776.0{}{}{}7611.0
898{}{}{}Pandemonium Flame{}{}{}2.0{}{}{}15.0{}{}{}777.0{}{}{}7607.0
899{}{}{}Hebron's Broken Plate{}{}{}2.0{}{}{}15.0{}{}{}935.0{}{}{}5239.0
900{}{}{}Hebron's Broken Shield{}{}{}2.0{}{}{}15.0{}{}{}936.0{}{}{}5239.0
901{}{}{}Hebron's Broken Gauntlet{}{}{}2.0{}{}{}15.0{}{}{}937.0{}{}{}5239.0
902{}{}{}Hebron's Broken Helmet{}{}{}2.0{}{}{}15.0{}{}{}938.0{}{}{}5239.0
903{}{}{}Nerlyx's Closed Eye{}{}{}2.0{}{}{}15.0{}{}{}939.0{}{}{}5849.0
904{}{}{}Nerlyx's Damaged Cornea{}{}{}2.0{}{}{}15.0{}{}{}940.0{}{}{}5850.0
905{}{}{}Nerlyx's Gorged Vein{}{}{}2.0{}{}{}15.0{}{}{}941.0{}{}{}5851.0
906{}{}{}Zenpang's Feather{}{}{}2.0{}{}{}15.0{}{}{}942.0{}{}{}12764.0
907{}{}{}Zenpang's Bounty{}{}{}2.0{}{}{}15.0{}{}{}943.0{}{}{}12763.0
908{}{}{}Zenpang's Bent Scythe{}{}{}2.0{}{}{}15.0{}{}{}944.0{}{}{}12762.0
909{}{}{}Sarea's Broken Heart{}{}{}2.0{}{}{}15.0{}{}{}945.0{}{}{}8844.0
910{}{}{}Sarea's Brittle Hair{}{}{}2.0{}{}{}15.0{}{}{}946.0{}{}{}8843.0
911{}{}{}Sarea's Flayed Skin{}{}{}2.0{}{}{}15.0{}{}{}947.0{}{}{}8845.0
912{}{}{}Katarina's Visage{}{}{}2.0{}{}{}15.0{}{}{}948.0{}{}{}4384.0
913{}{}{}Katarina's Brace{}{}{}2.0{}{}{}15.0{}{}{}949.0{}{}{}4382.0
914{}{}{}Katarina's Essence{}{}{}2.0{}{}{}15.0{}{}{}950.0{}{}{}4383.0
915{}{}{}Medierra's Blood{}{}{}2.0{}{}{}15.0{}{}{}951.0{}{}{}5263.0
916{}{}{}Medierra's Tendons{}{}{}2.0{}{}{}15.0{}{}{}952.0{}{}{}5265.0
917{}{}{}Medierra's Eyelid{}{}{}2.0{}{}{}15.0{}{}{}953.0{}{}{}5264.0
918{}{}{}Cyhra's Broken Whiskers{}{}{}2.0{}{}{}15.0{}{}{}954.0{}{}{}2640.0
919{}{}{}Cyhra's Severed Tail{}{}{}2.0{}{}{}15.0{}{}{}955.0{}{}{}2638.0
920{}{}{}Pills{}{}{}2.0{}{}{}15.0{}{}{}968.0{}{}{}3442.0
921{}{}{}Slate of Resistance{}{}{}1.0{}{}{}31.0{}{}{}15.0{}{}{}4343.0
922{}{}{}Slate of Defensiveness{}{}{}1.0{}{}{}32.0{}{}{}8.0{}{}{}4335.0
923{}{}{}Slate of Proficiency{}{}{}1.0{}{}{}33.0{}{}{}7.0{}{}{}4340.0
924{}{}{}Curio of Fearfulness{}{}{}1.0{}{}{}51.0{}{}{}32.0{}{}{}8616.0
925{}{}{}Curio of Disarming{}{}{}1.0{}{}{}50.0{}{}{}31.0{}{}{}8614.0
926{}{}{}Curio of Bombing{}{}{}1.0{}{}{}49.0{}{}{}30.0{}{}{}8610.0
927{}{}{}Slate of Immunity{}{}{}1.0{}{}{}52.0{}{}{}51.0{}{}{}4336.0
928{}{}{}Ruby Trinket{}{}{}2.0{}{}{}15.0{}{}{}1200.0{}{}{}11681.0
929{}{}{}Sapphire Trinket{}{}{}2.0{}{}{}15.0{}{}{}1201.0{}{}{}11682.0
930{}{}{}Topaz Trinket{}{}{}2.0{}{}{}15.0{}{}{}1202.0{}{}{}11683.0
931{}{}{}Emerald Trinket{}{}{}2.0{}{}{}15.0{}{}{}1203.0{}{}{}11684.0
932{}{}{}Onyx Trinket{}{}{}2.0{}{}{}15.0{}{}{}1204.0{}{}{}11685.0
933{}{}{}Aquamarine Trinket{}{}{}2.0{}{}{}15.0{}{}{}1049.0{}{}{}11686.0
934{}{}{}Whitestar Shard{}{}{}2.0{}{}{}15.0{}{}{}1194.0{}{}{}9047.0
935{}{}{}Rockmoss Shard{}{}{}2.0{}{}{}15.0{}{}{}1195.0{}{}{}9048.0
936{}{}{}Nightvelvet Shard{}{}{}2.0{}{}{}15.0{}{}{}1196.0{}{}{}9049.0
937{}{}{}Stillfire Shard{}{}{}2.0{}{}{}15.0{}{}{}1197.0{}{}{}9050.0
938{}{}{}Eternaldew Shard{}{}{}2.0{}{}{}15.0{}{}{}1198.0{}{}{}9051.0
939{}{}{}Crystaldune Shard{}{}{}2.0{}{}{}15.0{}{}{}1199.0{}{}{}9052.0
940{}{}{}Frostbite Carapace{}{}{}2.0{}{}{}15.0{}{}{}1188.0{}{}{}2148.0
941{}{}{}Rainbow Carapace{}{}{}2.0{}{}{}15.0{}{}{}1189.0{}{}{}2149.0
942{}{}{}Elder Carapace{}{}{}2.0{}{}{}15.0{}{}{}1190.0{}{}{}2151.0
943{}{}{}Possessed Carapace{}{}{}2.0{}{}{}15.0{}{}{}1191.0{}{}{}2150.0
944{}{}{}Bloodsucker Carapace{}{}{}2.0{}{}{}15.0{}{}{}1192.0{}{}{}2152.0
945{}{}{}Treasure Carapace{}{}{}2.0{}{}{}15.0{}{}{}1193.0{}{}{}2153.0
946{}{}{}Slasher Poison{}{}{}2.0{}{}{}15.0{}{}{}1182.0{}{}{}8173.0
947{}{}{}Parasite Poison{}{}{}2.0{}{}{}15.0{}{}{}1183.0{}{}{}8174.0
948{}{}{}Infector Poison{}{}{}2.0{}{}{}15.0{}{}{}1184.0{}{}{}8175.0
949{}{}{}Bloodbather Poison{}{}{}2.0{}{}{}15.0{}{}{}1185.0{}{}{}8176.0
950{}{}{}Mutant Poison{}{}{}2.0{}{}{}15.0{}{}{}1186.0{}{}{}8177.0
951{}{}{}Decoy Poison{}{}{}2.0{}{}{}15.0{}{}{}1187.0{}{}{}8178.0
952{}{}{}Armored Foot{}{}{}2.0{}{}{}15.0{}{}{}1176.0{}{}{}3342.0
953{}{}{}Leader Foot{}{}{}2.0{}{}{}15.0{}{}{}1177.0{}{}{}3343.0
954{}{}{}Warrior Foot{}{}{}2.0{}{}{}15.0{}{}{}1178.0{}{}{}3344.0
955{}{}{}Builder Foot{}{}{}2.0{}{}{}15.0{}{}{}1179.0{}{}{}3345.0
956{}{}{}Hunter Foot{}{}{}2.0{}{}{}15.0{}{}{}1180.0{}{}{}3346.0
957{}{}{}Mutant Foot{}{}{}2.0{}{}{}15.0{}{}{}1181.0{}{}{}3347.0
958{}{}{}Blobbarian Gel{}{}{}2.0{}{}{}15.0{}{}{}1170.0{}{}{}3478.0
959{}{}{}Mystery Gel{}{}{}2.0{}{}{}15.0{}{}{}1171.0{}{}{}3479.0
960{}{}{}Gooarrior Gel{}{}{}2.0{}{}{}15.0{}{}{}1172.0{}{}{}3480.0
961{}{}{}Gloopdiator Gel{}{}{}2.0{}{}{}15.0{}{}{}1173.0{}{}{}3481.0
962{}{}{}Sludgechemist Gel{}{}{}2.0{}{}{}15.0{}{}{}1174.0{}{}{}3482.0
963{}{}{}Swordslime Gel{}{}{}2.0{}{}{}15.0{}{}{}1175.0{}{}{}3483.0
964{}{}{}Errant Stardust{}{}{}2.0{}{}{}15.0{}{}{}1164.0{}{}{}10984.0
965{}{}{}Dimensional Stardust{}{}{}2.0{}{}{}15.0{}{}{}1165.0{}{}{}10985.0
966{}{}{}Psychic Stardust{}{}{}2.0{}{}{}15.0{}{}{}1166.0{}{}{}10986.0
967{}{}{}Sadist Stardust{}{}{}2.0{}{}{}15.0{}{}{}1167.0{}{}{}10987.0
968{}{}{}Demolisher Stardust{}{}{}2.0{}{}{}15.0{}{}{}1168.0{}{}{}10988.0
969{}{}{}Merciful Stardust{}{}{}2.0{}{}{}15.0{}{}{}1169.0{}{}{}10989.0
970{}{}{}Peacemaker Brain{}{}{}2.0{}{}{}15.0{}{}{}1158.0{}{}{}1988.0
971{}{}{}Sleepless Brain{}{}{}2.0{}{}{}15.0{}{}{}1159.0{}{}{}1989.0
972{}{}{}Drone Brain{}{}{}2.0{}{}{}15.0{}{}{}1160.0{}{}{}1990.0
973{}{}{}Dreamweaver Brain{}{}{}2.0{}{}{}15.0{}{}{}1161.0{}{}{}1991.0
974{}{}{}Healer Brain{}{}{}2.0{}{}{}15.0{}{}{}1162.0{}{}{}1992.0
975{}{}{}Queen Brain{}{}{}2.0{}{}{}15.0{}{}{}1163.0{}{}{}1993.0
976{}{}{}Night Blade{}{}{}2.0{}{}{}15.0{}{}{}1152.0{}{}{}1792.0
977{}{}{}Dull Blade{}{}{}2.0{}{}{}15.0{}{}{}1153.0{}{}{}1793.0
978{}{}{}Flaming Blade{}{}{}2.0{}{}{}15.0{}{}{}1154.0{}{}{}1794.0
979{}{}{}Imperfect Blade{}{}{}2.0{}{}{}15.0{}{}{}1155.0{}{}{}1795.0
980{}{}{}Bastard Blade{}{}{}2.0{}{}{}15.0{}{}{}1156.0{}{}{}1796.0
981{}{}{}Serrated Blade{}{}{}2.0{}{}{}15.0{}{}{}1157.0{}{}{}1797.0
982{}{}{}Exiled Hoof{}{}{}2.0{}{}{}15.0{}{}{}1146.0{}{}{}4161.0
983{}{}{}Spry Hoof{}{}{}2.0{}{}{}15.0{}{}{}1147.0{}{}{}4162.0
984{}{}{}Rammer Hoof{}{}{}2.0{}{}{}15.0{}{}{}1148.0{}{}{}4163.0
985{}{}{}Dominator Hoof{}{}{}2.0{}{}{}15.0{}{}{}1149.0{}{}{}4164.0
986{}{}{}Squire Hoof{}{}{}2.0{}{}{}15.0{}{}{}1150.0{}{}{}4165.0
987{}{}{}Guardian Hoof{}{}{}2.0{}{}{}15.0{}{}{}1151.0{}{}{}4166.0
988{}{}{}Countess Chalice{}{}{}2.0{}{}{}15.0{}{}{}1140.0{}{}{}2223.0
989{}{}{}Egglayer Chalice{}{}{}2.0{}{}{}15.0{}{}{}1141.0{}{}{}2224.0
990{}{}{}Carnivorous Chalice{}{}{}2.0{}{}{}15.0{}{}{}1142.0{}{}{}2225.0
991{}{}{}Watchful Chalice{}{}{}2.0{}{}{}15.0{}{}{}1143.0{}{}{}2226.0
992{}{}{}Weaver Chalice{}{}{}2.0{}{}{}15.0{}{}{}1144.0{}{}{}2227.0
993{}{}{}Infernal Chalice{}{}{}2.0{}{}{}15.0{}{}{}1145.0{}{}{}2228.0
994{}{}{}Shadow Fossil{}{}{}2.0{}{}{}15.0{}{}{}1134.0{}{}{}3366.0
995{}{}{}Bloody Fossil{}{}{}2.0{}{}{}15.0{}{}{}1135.0{}{}{}3367.0
996{}{}{}Igneous Fossil{}{}{}2.0{}{}{}15.0{}{}{}1136.0{}{}{}3368.0
997{}{}{}Scourge Fossil{}{}{}2.0{}{}{}15.0{}{}{}1137.0{}{}{}3369.0
998{}{}{}Unfinished Fossil{}{}{}2.0{}{}{}15.0{}{}{}1138.0{}{}{}3370.0
999{}{}{}Defender Fossil{}{}{}2.0{}{}{}15.0{}{}{}1139.0{}{}{}3371.0
1000{}{}{}Lunar Blood Vial{}{}{}2.0{}{}{}15.0{}{}{}1128.0{}{}{}1834.0
1001{}{}{}Mutant Blood Vial{}{}{}2.0{}{}{}15.0{}{}{}1129.0{}{}{}1835.0
1002{}{}{}Seer Blood Vial{}{}{}2.0{}{}{}15.0{}{}{}1130.0{}{}{}1836.0
1003{}{}{}Lord Blood Vial{}{}{}2.0{}{}{}15.0{}{}{}1131.0{}{}{}1837.0
1004{}{}{}Donor Blood Vial{}{}{}2.0{}{}{}15.0{}{}{}1132.0{}{}{}1838.0
1005{}{}{}Devourer Blood Vial{}{}{}2.0{}{}{}15.0{}{}{}1133.0{}{}{}1839.0
1006{}{}{}Oculum Cyst{}{}{}2.0{}{}{}15.0{}{}{}1122.0{}{}{}2358.0
1007{}{}{}Celestial Cyst{}{}{}2.0{}{}{}15.0{}{}{}1123.0{}{}{}2359.0
1008{}{}{}Toxic Cyst{}{}{}2.0{}{}{}15.0{}{}{}1127.0{}{}{}2360.0
1009{}{}{}Devourer Cyst{}{}{}2.0{}{}{}15.0{}{}{}1124.0{}{}{}2361.0
1010{}{}{}Oozing Cyst{}{}{}2.0{}{}{}15.0{}{}{}1125.0{}{}{}2362.0
1011{}{}{}Digger Cyst{}{}{}2.0{}{}{}15.0{}{}{}1126.0{}{}{}2363.0
1012{}{}{}Abyssal Phylactery{}{}{}2.0{}{}{}15.0{}{}{}1116.0{}{}{}7815.0
1013{}{}{}Dancing Phylactery{}{}{}2.0{}{}{}15.0{}{}{}1117.0{}{}{}7816.0
1014{}{}{}Laughing Phylactery{}{}{}2.0{}{}{}15.0{}{}{}1118.0{}{}{}7817.0
1015{}{}{}Scheming Phylactery{}{}{}2.0{}{}{}15.0{}{}{}1119.0{}{}{}7818.0
1016{}{}{}Seer Phylactery{}{}{}2.0{}{}{}15.0{}{}{}1120.0{}{}{}7819.0
1017{}{}{}Watcher Phylactery{}{}{}2.0{}{}{}15.0{}{}{}1121.0{}{}{}7820.0
1018{}{}{}Vampire Heart{}{}{}2.0{}{}{}15.0{}{}{}1110.0{}{}{}4043.0
1019{}{}{}Werewolf Heart{}{}{}2.0{}{}{}15.0{}{}{}1111.0{}{}{}4045.0
1020{}{}{}Devil Heart{}{}{}2.0{}{}{}15.0{}{}{}1112.0{}{}{}4018.0
1021{}{}{}Subversive Heart{}{}{}2.0{}{}{}15.0{}{}{}1113.0{}{}{}4037.0
1022{}{}{}Imperial Heart{}{}{}2.0{}{}{}15.0{}{}{}1114.0{}{}{}4026.0
1023{}{}{}Angel Heart{}{}{}2.0{}{}{}15.0{}{}{}1115.0{}{}{}4014.0
1024{}{}{}Demonic Black Hole{}{}{}2.0{}{}{}15.0{}{}{}1104.0{}{}{}1786.0
1025{}{}{}Juggernaut Black Hole{}{}{}2.0{}{}{}15.0{}{}{}1105.0{}{}{}1787.0
1026{}{}{}Wolf Black Hole{}{}{}2.0{}{}{}15.0{}{}{}1106.0{}{}{}1788.0
1027{}{}{}Zealot Black Hole{}{}{}2.0{}{}{}15.0{}{}{}1107.0{}{}{}1789.0
1028{}{}{}Moth Black Hole{}{}{}2.0{}{}{}15.0{}{}{}1108.0{}{}{}1790.0
1029{}{}{}Cobra Black Hole{}{}{}2.0{}{}{}15.0{}{}{}1109.0{}{}{}1791.0
1030{}{}{}Courier Spark{}{}{}2.0{}{}{}15.0{}{}{}1098.0{}{}{}9284.0
1031{}{}{}Engineer Spark{}{}{}2.0{}{}{}15.0{}{}{}1099.0{}{}{}9285.0
1032{}{}{}Officer Spark{}{}{}2.0{}{}{}15.0{}{}{}1100.0{}{}{}9286.0
1033{}{}{}Professor Spark{}{}{}2.0{}{}{}15.0{}{}{}1101.0{}{}{}9287.0
1034{}{}{}Searcher Spark{}{}{}2.0{}{}{}15.0{}{}{}1102.0{}{}{}9288.0
1035{}{}{}Student Spark{}{}{}2.0{}{}{}15.0{}{}{}1103.0{}{}{}9289.0
1036{}{}{}Alluring Pitcher{}{}{}2.0{}{}{}15.0{}{}{}1092.0{}{}{}7846.0
1037{}{}{}Bat Pitcher{}{}{}2.0{}{}{}15.0{}{}{}1093.0{}{}{}7847.0
1038{}{}{}Cultivar Pitcher{}{}{}2.0{}{}{}15.0{}{}{}1094.0{}{}{}7848.0
1039{}{}{}Parasitic Pitcher{}{}{}2.0{}{}{}15.0{}{}{}1095.0{}{}{}7849.0
1040{}{}{}Sticky Pitcher{}{}{}2.0{}{}{}15.0{}{}{}1096.0{}{}{}7850.0
1041{}{}{}Wizened Pitcher{}{}{}2.0{}{}{}15.0{}{}{}1097.0{}{}{}7851.0
1042{}{}{}Amorphous Hook{}{}{}2.0{}{}{}15.0{}{}{}1086.0{}{}{}4168.0
1043{}{}{}Rescuer Hook{}{}{}2.0{}{}{}15.0{}{}{}1087.0{}{}{}4169.0
1044{}{}{}Innocent Hook{}{}{}2.0{}{}{}15.0{}{}{}1088.0{}{}{}4170.0
1045{}{}{}Juggernaut Hook{}{}{}2.0{}{}{}15.0{}{}{}1089.0{}{}{}4171.0
1046{}{}{}Lugubrious Hook{}{}{}2.0{}{}{}15.0{}{}{}1090.0{}{}{}4172.0
1047{}{}{}Recruiter Hook{}{}{}2.0{}{}{}15.0{}{}{}1091.0{}{}{}4173.0
1048{}{}{}Cacophonous Comb{}{}{}2.0{}{}{}15.0{}{}{}1080.0{}{}{}2509.0
1049{}{}{}Carrion Comb{}{}{}2.0{}{}{}15.0{}{}{}1081.0{}{}{}2510.0
